,date,year,quarter,month,month_name_fi,week,iso_week,day,year_month,weekday,weekday_name,karkausvuosi,no_days_month,fixed_nat_holidays_fin,midsummer_eve,midsummer,sundays_in_month,sat_in_month,weekend_days_in_month,a,b,c,d,e,f,g,easter_day,good_friday,second_e_day,ascension_day,arkipyha,arkipaiva,bankholidays_in_month,workdays_month,first_day_month,last_day_month
992,2016-09-19,2016,3,9,Syyskuu,39,38,19,2016-9,2,Monday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,F
993,2016-09-20,2016,3,9,Syyskuu,39,38,20,2016-9,3,Tuesday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,F
994,2016-09-21,2016,3,9,Syyskuu,39,38,21,2016-9,4,Wednesday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,F
995,2016-09-22,2016,3,9,Syyskuu,39,38,22,2016-9,5,Thursday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,F
996,2016-09-23,2016,3,9,Syyskuu,39,38,23,2016-9,6,Friday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,F
997,2016-09-24,2016,3,9,Syyskuu,39,38,24,2016-9,7,Saturday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,0,0,22,F,F
998,2016-09-25,2016,3,9,Syyskuu,39,38,25,2016-9,1,Sunday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,0,0,22,F,F
999,2016-09-26,2016,3,9,Syyskuu,40,39,26,2016-9,2,Monday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,F
1000,2016-09-27,2016,3,9,Syyskuu,40,39,27,2016-9,3,Tuesday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,F
1001,2016-09-28,2016,3,9,Syyskuu,40,39,28,2016-9,4,Wednesday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,F
1002,2016-09-29,2016,3,9,Syyskuu,40,39,29,2016-9,5,Thursday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,F
1003,2016-09-30,2016,3,9,Syyskuu,40,39,30,2016-9,6,Friday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,T
1004,2016-10-01,2016,4,10,Lokakuu,40,39,1,2016-10,7,Saturday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,0,0,21,T,F
1005,2016-10-02,2016,4,10,Lokakuu,40,39,2,2016-10,1,Sunday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,0,0,21,F,F
1006,2016-10-03,2016,4,10,Lokakuu,41,40,3,2016-10,2,Monday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,1,0,21,F,F
1007,2016-10-04,2016,4,10,Lokakuu,41,40,4,2016-10,3,Tuesday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,1,0,21,F,F
1008,2016-10-05,2016,4,10,Lokakuu,41,40,5,2016-10,4,Wednesday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,1,0,21,F,F
1009,2016-10-06,2016,4,10,Lokakuu,41,40,6,2016-10,5,Thursday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,1,0,21,F,F
1010,2016-10-07,2016,4,10,Lokakuu,41,40,7,2016-10,6,Friday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,1,0,21,F,F
1011,2016-10-08,2016,4,10,Lokakuu,41,40,8,2016-10,7,Saturday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,0,0,21,F,F
1012,2016-10-09,2016,4,10,Lokakuu,41,40,9,2016-10,1,Sunday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,0,0,21,F,F
1013,2016-10-10,2016,4,10,Lokakuu,42,41,10,2016-10,2,Monday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,1,0,21,F,F
1014,2016-10-11,2016,4,10,Lokakuu,42,41,11,2016-10,3,Tuesday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,1,0,21,F,F
1015,2016-10-12,2016,4,10,Lokakuu,42,41,12,2016-10,4,Wednesday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,1,0,21,F,F
1016,2016-10-13,2016,4,10,Lokakuu,42,41,13,2016-10,5,Thursday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,1,0,21,F,F
1017,2016-10-14,2016,4,10,Lokakuu,42,41,14,2016-10,6,Friday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,1,0,21,F,F
1018,2016-10-15,2016,4,10,Lokakuu,42,41,15,2016-10,7,Saturday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,0,0,21,F,F
1019,2016-10-16,2016,4,10,Lokakuu,42,41,16,2016-10,1,Sunday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,0,0,21,F,F
1020,2016-10-17,2016,4,10,Lokakuu,43,42,17,2016-10,2,Monday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,1,0,21,F,F
1021,2016-10-18,2016,4,10,Lokakuu,43,42,18,2016-10,3,Tuesday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,1,0,21,F,F
1022,2016-10-19,2016,4,10,Lokakuu,43,42,19,2016-10,4,Wednesday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,1,0,21,F,F
1023,2016-10-20,2016,4,10,Lokakuu,43,42,20,2016-10,5,Thursday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,1,0,21,F,F
1024,2016-10-21,2016,4,10,Lokakuu,43,42,21,2016-10,6,Friday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,1,0,21,F,F
1025,2016-10-22,2016,4,10,Lokakuu,43,42,22,2016-10,7,Saturday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,0,0,21,F,F
1026,2016-10-23,2016,4,10,Lokakuu,43,42,23,2016-10,1,Sunday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,0,0,21,F,F
1027,2016-10-24,2016,4,10,Lokakuu,44,43,24,2016-10,2,Monday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,1,0,21,F,F
1028,2016-10-25,2016,4,10,Lokakuu,44,43,25,2016-10,3,Tuesday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,1,0,21,F,F
1029,2016-10-26,2016,4,10,Lokakuu,44,43,26,2016-10,4,Wednesday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,1,0,21,F,F
1030,2016-10-27,2016,4,10,Lokakuu,44,43,27,2016-10,5,Thursday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,1,0,21,F,F
1031,2016-10-28,2016,4,10,Lokakuu,44,43,28,2016-10,6,Friday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,1,0,21,F,F
1032,2016-10-29,2016,4,10,Lokakuu,44,43,29,2016-10,7,Saturday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,0,0,21,F,F
1033,2016-10-30,2016,4,10,Lokakuu,44,43,30,2016-10,1,Sunday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,0,0,21,F,F
1034,2016-10-31,2016,4,10,Lokakuu,45,44,31,2016-10,2,Monday,True,31,0,0,0,5,5,10,2,0,0,2,3,24,5,0,0,0,0,0,1,0,21,F,T
1035,2016-11-01,2016,4,11,Marraskuu,45,44,1,2016-11,3,Tuesday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,T,F
1036,2016-11-02,2016,4,11,Marraskuu,45,44,2,2016-11,4,Wednesday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,F
1037,2016-11-03,2016,4,11,Marraskuu,45,44,3,2016-11,5,Thursday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,F
1038,2016-11-04,2016,4,11,Marraskuu,45,44,4,2016-11,6,Friday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,F
1039,2016-11-05,2016,4,11,Marraskuu,45,44,5,2016-11,7,Saturday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,0,0,22,F,F
1040,2016-11-06,2016,4,11,Marraskuu,45,44,6,2016-11,1,Sunday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,0,0,22,F,F
1041,2016-11-07,2016,4,11,Marraskuu,46,45,7,2016-11,2,Monday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,F
1042,2016-11-08,2016,4,11,Marraskuu,46,45,8,2016-11,3,Tuesday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,F
1043,2016-11-09,2016,4,11,Marraskuu,46,45,9,2016-11,4,Wednesday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,F
1044,2016-11-10,2016,4,11,Marraskuu,46,45,10,2016-11,5,Thursday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,F
1045,2016-11-11,2016,4,11,Marraskuu,46,45,11,2016-11,6,Friday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,F
1046,2016-11-12,2016,4,11,Marraskuu,46,45,12,2016-11,7,Saturday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,0,0,22,F,F
1047,2016-11-13,2016,4,11,Marraskuu,46,45,13,2016-11,1,Sunday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,0,0,22,F,F
1048,2016-11-14,2016,4,11,Marraskuu,47,46,14,2016-11,2,Monday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,F
1049,2016-11-15,2016,4,11,Marraskuu,47,46,15,2016-11,3,Tuesday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,F
1050,2016-11-16,2016,4,11,Marraskuu,47,46,16,2016-11,4,Wednesday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,F
1051,2016-11-17,2016,4,11,Marraskuu,47,46,17,2016-11,5,Thursday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,F
1052,2016-11-18,2016,4,11,Marraskuu,47,46,18,2016-11,6,Friday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,F
1053,2016-11-19,2016,4,11,Marraskuu,47,46,19,2016-11,7,Saturday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,0,0,22,F,F
1054,2016-11-20,2016,4,11,Marraskuu,47,46,20,2016-11,1,Sunday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,0,0,22,F,F
1055,2016-11-21,2016,4,11,Marraskuu,48,47,21,2016-11,2,Monday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,F
1056,2016-11-22,2016,4,11,Marraskuu,48,47,22,2016-11,3,Tuesday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,F
1057,2016-11-23,2016,4,11,Marraskuu,48,47,23,2016-11,4,Wednesday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,F
1058,2016-11-24,2016,4,11,Marraskuu,48,47,24,2016-11,5,Thursday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,F
1059,2016-11-25,2016,4,11,Marraskuu,48,47,25,2016-11,6,Friday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,F
1060,2016-11-26,2016,4,11,Marraskuu,48,47,26,2016-11,7,Saturday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,0,0,22,F,F
1061,2016-11-27,2016,4,11,Marraskuu,48,47,27,2016-11,1,Sunday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,0,0,22,F,F
1062,2016-11-28,2016,4,11,Marraskuu,49,48,28,2016-11,2,Monday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,F
1063,2016-11-29,2016,4,11,Marraskuu,49,48,29,2016-11,3,Tuesday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,F
1064,2016-11-30,2016,4,11,Marraskuu,49,48,30,2016-11,4,Wednesday,True,30,0,0,0,4,4,8,2,0,0,2,3,24,5,0,0,0,0,0,1,0,22,F,T
1065,2016-12-01,2016,4,12,Joulukuu,49,48,1,2016-12,5,Thursday,True,31,0,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,0,1,3,20,T,F
1066,2016-12-02,2016,4,12,Joulukuu,49,48,2,2016-12,6,Friday,True,31,0,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,0,1,3,20,F,F
1067,2016-12-03,2016,4,12,Joulukuu,49,48,3,2016-12,7,Saturday,True,31,0,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,0,0,3,20,F,F
1068,2016-12-04,2016,4,12,Joulukuu,49,48,4,2016-12,1,Sunday,True,31,0,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,0,0,3,20,F,F
1069,2016-12-05,2016,4,12,Joulukuu,50,49,5,2016-12,2,Monday,True,31,0,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,0,1,3,20,F,F
1070,2016-12-06,2016,4,12,Joulukuu,50,49,6,2016-12,3,Tuesday,True,31,1,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,1,0,3,20,F,F
1071,2016-12-07,2016,4,12,Joulukuu,50,49,7,2016-12,4,Wednesday,True,31,0,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,0,1,3,20,F,F
1072,2016-12-08,2016,4,12,Joulukuu,50,49,8,2016-12,5,Thursday,True,31,0,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,0,1,3,20,F,F
1073,2016-12-09,2016,4,12,Joulukuu,50,49,9,2016-12,6,Friday,True,31,0,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,0,1,3,20,F,F
1074,2016-12-10,2016,4,12,Joulukuu,50,49,10,2016-12,7,Saturday,True,31,0,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,0,0,3,20,F,F
1075,2016-12-11,2016,4,12,Joulukuu,50,49,11,2016-12,1,Sunday,True,31,0,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,0,0,3,20,F,F
1076,2016-12-12,2016,4,12,Joulukuu,51,50,12,2016-12,2,Monday,True,31,0,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,0,1,3,20,F,F
1077,2016-12-13,2016,4,12,Joulukuu,51,50,13,2016-12,3,Tuesday,True,31,0,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,0,1,3,20,F,F
1078,2016-12-14,2016,4,12,Joulukuu,51,50,14,2016-12,4,Wednesday,True,31,0,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,0,1,3,20,F,F
1079,2016-12-15,2016,4,12,Joulukuu,51,50,15,2016-12,5,Thursday,True,31,0,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,0,1,3,20,F,F
1080,2016-12-16,2016,4,12,Joulukuu,51,50,16,2016-12,6,Friday,True,31,0,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,0,1,3,20,F,F
1081,2016-12-17,2016,4,12,Joulukuu,51,50,17,2016-12,7,Saturday,True,31,0,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,0,0,3,20,F,F
1082,2016-12-18,2016,4,12,Joulukuu,51,50,18,2016-12,1,Sunday,True,31,0,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,0,0,3,20,F,F
1083,2016-12-19,2016,4,12,Joulukuu,52,51,19,2016-12,2,Monday,True,31,0,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,0,1,3,20,F,F
1084,2016-12-20,2016,4,12,Joulukuu,52,51,20,2016-12,3,Tuesday,True,31,0,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,0,1,3,20,F,F
1085,2016-12-21,2016,4,12,Joulukuu,52,51,21,2016-12,4,Wednesday,True,31,0,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,0,1,3,20,F,F
1086,2016-12-22,2016,4,12,Joulukuu,52,51,22,2016-12,5,Thursday,True,31,0,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,0,1,3,20,F,F
1087,2016-12-23,2016,4,12,Joulukuu,52,51,23,2016-12,6,Friday,True,31,0,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,0,1,3,20,F,F
1088,2016-12-24,2016,4,12,Joulukuu,52,51,24,2016-12,7,Saturday,True,31,1,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,1,0,3,20,F,F
1089,2016-12-25,2016,4,12,Joulukuu,52,51,25,2016-12,1,Sunday,True,31,0,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,0,0,3,20,F,F
1090,2016-12-26,2016,4,12,Joulukuu,53,52,26,2016-12,2,Monday,True,31,1,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,1,0,3,20,F,F
1091,2016-12-27,2016,4,12,Joulukuu,53,52,27,2016-12,3,Tuesday,True,31,0,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,0,1,3,20,F,F
1092,2016-12-28,2016,4,12,Joulukuu,53,52,28,2016-12,4,Wednesday,True,31,0,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,0,1,3,20,F,F
1093,2016-12-29,2016,4,12,Joulukuu,53,52,29,2016-12,5,Thursday,True,31,0,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,0,1,3,20,F,F
1094,2016-12-30,2016,4,12,Joulukuu,53,52,30,2016-12,6,Friday,True,31,0,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,0,1,3,20,F,F
1095,2016-12-31,2016,4,12,Joulukuu,53,52,31,2016-12,7,Saturday,True,31,0,0,0,4,5,9,2,0,0,2,3,24,5,0,0,0,0,0,0,3,20,F,T
1096,2017-01-01,2017,1,1,Tammikuu,1,52,1,2017-1,1,Sunday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,0,1,21,T,F
1097,2017-01-02,2017,1,1,Tammikuu,2,1,2,2017-1,2,Monday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,1,1,21,F,F
1098,2017-01-03,2017,1,1,Tammikuu,2,1,3,2017-1,3,Tuesday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,1,1,21,F,F
1099,2017-01-04,2017,1,1,Tammikuu,2,1,4,2017-1,4,Wednesday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,1,1,21,F,F
1100,2017-01-05,2017,1,1,Tammikuu,2,1,5,2017-1,5,Thursday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,1,1,21,F,F
1101,2017-01-06,2017,1,1,Tammikuu,2,1,6,2017-1,6,Friday,False,31,1,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,1,0,1,21,F,F
1102,2017-01-07,2017,1,1,Tammikuu,2,1,7,2017-1,7,Saturday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,0,1,21,F,F
1103,2017-01-08,2017,1,1,Tammikuu,2,1,8,2017-1,1,Sunday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,0,1,21,F,F
1104,2017-01-09,2017,1,1,Tammikuu,3,2,9,2017-1,2,Monday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,1,1,21,F,F
1105,2017-01-10,2017,1,1,Tammikuu,3,2,10,2017-1,3,Tuesday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,1,1,21,F,F
1106,2017-01-11,2017,1,1,Tammikuu,3,2,11,2017-1,4,Wednesday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,1,1,21,F,F
1107,2017-01-12,2017,1,1,Tammikuu,3,2,12,2017-1,5,Thursday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,1,1,21,F,F
1108,2017-01-13,2017,1,1,Tammikuu,3,2,13,2017-1,6,Friday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,1,1,21,F,F
1109,2017-01-14,2017,1,1,Tammikuu,3,2,14,2017-1,7,Saturday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,0,1,21,F,F
1110,2017-01-15,2017,1,1,Tammikuu,3,2,15,2017-1,1,Sunday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,0,1,21,F,F
1111,2017-01-16,2017,1,1,Tammikuu,4,3,16,2017-1,2,Monday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,1,1,21,F,F
1112,2017-01-17,2017,1,1,Tammikuu,4,3,17,2017-1,3,Tuesday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,1,1,21,F,F
1113,2017-01-18,2017,1,1,Tammikuu,4,3,18,2017-1,4,Wednesday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,1,1,21,F,F
1114,2017-01-19,2017,1,1,Tammikuu,4,3,19,2017-1,5,Thursday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,1,1,21,F,F
1115,2017-01-20,2017,1,1,Tammikuu,4,3,20,2017-1,6,Friday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,1,1,21,F,F
1116,2017-01-21,2017,1,1,Tammikuu,4,3,21,2017-1,7,Saturday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,0,1,21,F,F
1117,2017-01-22,2017,1,1,Tammikuu,4,3,22,2017-1,1,Sunday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,0,1,21,F,F
1118,2017-01-23,2017,1,1,Tammikuu,5,4,23,2017-1,2,Monday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,1,1,21,F,F
1119,2017-01-24,2017,1,1,Tammikuu,5,4,24,2017-1,3,Tuesday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,1,1,21,F,F
1120,2017-01-25,2017,1,1,Tammikuu,5,4,25,2017-1,4,Wednesday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,1,1,21,F,F
1121,2017-01-26,2017,1,1,Tammikuu,5,4,26,2017-1,5,Thursday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,1,1,21,F,F
1122,2017-01-27,2017,1,1,Tammikuu,5,4,27,2017-1,6,Friday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,1,1,21,F,F
1123,2017-01-28,2017,1,1,Tammikuu,5,4,28,2017-1,7,Saturday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,0,1,21,F,F
1124,2017-01-29,2017,1,1,Tammikuu,5,4,29,2017-1,1,Sunday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,0,1,21,F,F
1125,2017-01-30,2017,1,1,Tammikuu,6,5,30,2017-1,2,Monday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,1,1,21,F,F
1126,2017-01-31,2017,1,1,Tammikuu,6,5,31,2017-1,3,Tuesday,False,31,0,0,0,5,4,9,3,1,1,21,4,24,5,0,0,0,0,0,1,1,21,F,T
1127,2017-02-01,2017,1,2,Helmikuu,6,5,1,2017-2,4,Wednesday,False,28,0,0,0,4,4,8,3,1,1,21,4,24,5,0,0,0,0,0,1,0,20,T,F
1128,2017-02-02,2017,1,2,Helmikuu,6,5,2,2017-2,5,Thursday,False,28,0,0,0,4,4,8,3,1,1,21,4,24,5,0,0,0,0,0,1,0,20,F,F
1129,2017-02-03,2017,1,2,Helmikuu,6,5,3,2017-2,6,Friday,False,28,0,0,0,4,4,8,3,1,1,21,4,24,5,0,0,0,0,0,1,0,20,F,F
1130,2017-02-04,2017,1,2,Helmikuu,6,5,4,2017-2,7,Saturday,False,28,0,0,0,4,4,8,3,1,1,21,4,24,5,0,0,0,0,0,0,0,20,F,F
1131,2017-02-05,2017,1,2,Helmikuu,6,5,5,2017-2,1,Sunday,False,28,0,0,0,4,4,8,3,1,1,21,4,24,5,0,0,0,0,0,0,0,20,F,F
1132,2017-02-06,2017,1,2,Helmikuu,7,6,6,2017-2,2,Monday,False,28,0,0,0,4,4,8,3,1,1,21,4,24,5,0,0,0,0,0,1,0,20,F,F
1133,2017-02-07,2017,1,2,Helmikuu,7,6,7,2017-2,3,Tuesday,False,28,0,0,0,4,4,8,3,1,1,21,4,24,5,0,0,0,0,0,1,0,20,F,F
1134,2017-02-08,2017,1,2,Helmikuu,7,6,8,2017-2,4,Wednesday,False,28,0,0,0,4,4,8,3,1,1,21,4,24,5,0,0,0,0,0,1,0,20,F,F
1135,2017-02-09,2017,1,2,Helmikuu,7,6,9,2017-2,5,Thursday,False,28,0,0,0,4,4,8,3,1,1,21,4,24,5,0,0,0,0,0,1,0,20,F,F
1136,2017-02-10,2017,1,2,Helmikuu,7,6,10,2017-2,6,Friday,False,28,0,0,0,4,4,8,3,1,1,21,4,24,5,0,0,0,0,0,1,0,20,F,F
1137,2017-02-11,2017,1,2,Helmikuu,7,6,11,2017-2,7,Saturday,False,28,0,0,0,4,4,8,3,1,1,21,4,24,5,0,0,0,0,0,0,0,20,F,F
1138,2017-02-12,2017,1,2,Helmikuu,7,6,12,2017-2,1,Sunday,False,28,0,0,0,4,4,8,3,1,1,21,4,24,5,0,0,0,0,0,0,0,20,F,F
1139,2017-02-13,2017,1,2,Helmikuu,8,7,13,2017-2,2,Monday,False,28,0,0,0,4,4,8,3,1,1,21,4,24,5,0,0,0,0,0,1,0,20,F,F
1140,2017-02-14,2017,1,2,Helmikuu,8,7,14,2017-2,3,Tuesday,False,28,0,0,0,4,4,8,3,1,1,21,4,24,5,0,0,0,0,0,1,0,20,F,F
1141,2017-02-15,2017,1,2,Helmikuu,8,7,15,2017-2,4,Wednesday,False,28,0,0,0,4,4,8,3,1,1,21,4,24,5,0,0,0,0,0,1,0,20,F,F
